Date,Open,High,Low,Close,Volume
2021-02-24,1.1490302679700515,1.1565496392396741,1.140796593902626,1.1490302679700515,6105
2021-03-03,1.1555207351766306,1.1601839696578504,1.1474564183512852,1.1555207351766306,7038
2021-03-10,1.2279126481173683,1.231037462484558,1.2265888994744736,1.2279126481173683,9160
2021-03-17,1.234556661472172,1.2396332815024216,1.2259751227790576,1.234556661472172,1352
2021-03-24,1.2364502968248292,1.241811113887837,1.234947980521259,1.2364502968248292,1481
2021-03-31,1.2176623300520966,1.2192608852503668,1.2172722046541073,1.2176623300520966,8012
2021-04-07,1.222844203629046,1.2264073188619207,1.2192822338270164,1.222844203629046,3015
2021-04-14,1.2038745472966061,1.2044082103825215,1.2012901848531743,1.2038745472966061,5108
2021-04-21,1.256401335199233,1.2592294271664912,1.254378352182855,1.256401335199233,6392
2021-04-28,1.241607800073399,1.2447623542380477,1.2353409598400251,1.241607800073399,4182
2021-05-05,1.1726519997840195,1.1793292744489488,1.1723036331283359,1.1726519997840195,2717
2021-05-12,1.1709491543712787,1.1731529364526845,1.1653268139255564,1.1709491543712787,9462
2021-05-19,1.1769950567652592,1.1807519774688586,1.172517493009854,1.1769950567652592,6854
2021-05-26,1.190996013670586,1.1954076078817133,1.188738164405718,1.190996013670586,3597
2021-06-02,1.1743062162703455,1.1789130447333005,1.1717921074077182,1.1743062162703455,4118
2021-06-09,1.197908332033334,1.2021931382250741,1.1944305148352818,1.197908332033334,4413
2021-06-16,1.2187432468549233,1.222238613290434,1.2072234377618563,1.2187432468549233,8928
2021-06-23,1.274900370993236,1.2760053377543081,1.2620539960633375,1.274900370993236,6830
2021-06-30,1.2983447918373103,1.309011920012147,1.2971011242643986,1.2983447918373103,5302
2021-07-07,1.310653719841576,1.3131124824992892,1.2899974454203762,1.310653719841576,2597
2021-07-14,1.286853567752079,1.2941895920420299,1.281869487563066,1.286853567752079,3506
2021-07-21,1.2680601732793428,1.2743201711702963,1.2548862211976992,1.2680601732793428,5537
2021-07-28,1.245388705809662,1.2465390749619694,1.2424456633359804,1.245388705809662,4988
2021-08-04,1.2414338844922095,1.2551632861149202,1.2412934109554694,1.2414338844922095,8600
2021-08-11,1.263808558910569,1.2667290477660134,1.2594094435443213,1.263808558910569,6720
2021-08-18,1.2831656184731848,1.2872812882051163,1.2788115612558448,1.2831656184731848,2682
2021-08-25,1.345196878258274,1.3483742755096455,1.335671357186488,1.345196878258274,6692
2021-09-01,1.287433664187906,1.293113390625212,1.2872901135080081,1.287433664187906,1976
2021-09-08,1.3173911055867211,1.3190182528917915,1.314656858443687,1.3173911055867211,1246
2021-09-15,1.3151193452513166,1.3244540821203803,1.312092784660894,1.3151193452513166,1712
2021-09-22,1.2943099819867299,1.3000864702110078,1.2927761471935415,1.2943099819867299,4614
2021-09-29,1.2977673873527749,1.2984545191915475,1.2965388668392412,1.2977673873527749,5568
2021-10-06,1.3769611120147227,1.3861200626618522,1.3759634721629828,1.3769611120147227,2509
2021-10-13,1.425825860469249,1.434754335271881,1.4213084090897776,1.425825860469249,5431
2021-10-20,1.3834849595252483,1.3862816380887706,1.3829329387605331,1.3834849595252483,3732
2021-10-27,1.338758164694169,1.3421330390203472,1.330492993662673,1.338758164694169,4499
2021-11-03,1.3005798541051121,1.3076408655436578,1.2955151552674968,1.3005798541051121,8785
2021-11-10,1.2871919543824601,1.2948771944637354,1.285902493251578,1.2871919543824601,7338
2021-11-17,1.2704595382551516,1.2794948550437593,1.2680921920036186,1.2704595382551516,5711
2021-11-24,1.2660018350218454,1.2686502995989202,1.259939005314389,1.2660018350218454,3289
2021-12-01,1.263092194222933,1.2646723238604805,1.252632475647027,1.263092194222933,3666
2021-12-08,1.2742844339563828,1.2763275427749894,1.2739281411709242,1.2742844339563828,6899
2021-12-15,1.2850771236324348,1.2890432133800382,1.2830746338536025,1.2850771236324348,8736
2021-12-22,1.2741845928962385,1.2742202447011062,1.2737997653907576,1.2741845928962385,9146
2021-12-29,1.2669772170875497,1.267430790191873,1.2639528746478499,1.2669772170875497,4022
2022-01-05,1.2385754237281221,1.238619165001576,1.2358953082469024,1.2385754237281221,2046
2022-01-12,1.233971146850181,1.2407404208001434,1.2329800760162777,1.233971146850181,8972
2022-01-19,1.1683331415132805,1.1723263249873652,1.1577398199470261,1.1683331415132805,2754
2022-01-26,1.1346611856025908,1.1369795980204631,1.1326217694293896,1.1346611856025908,8338
2022-02-02,1.1278612522369869,1.1308828007823295,1.120619842786214,1.1278612522369869,6947
2022-02-09,1.1043449117453679,1.1071156178028094,1.1011910163906082,1.1043449117453679,7000
2022-02-16,1.1204470515182314,1.1258462557544666,1.117679189211843,1.1204470515182314,7468
2022-02-23,1.1314847375501764,1.1367135160335644,1.1209656816546805,1.1314847375501764,7217
2022-03-02,1.0910943335588905,1.0915495270391,1.0780450842556557,1.0910943335588905,5001
2022-03-09,1.0913771266529246,1.0923420179297636,1.0890868411484793,1.0913771266529246,8287
2022-03-16,1.1045905807808174,1.1090718857376645,1.0959580159184379,1.1045905807808174,9123
2022-03-23,1.119359094696882,1.1208785984235834,1.1143663747926615,1.119359094696882,1929
2022-03-30,1.126707243930355,1.127999524995515,1.123929986860516,1.126707243930355,3819
2022-04-06,1.1378919449650287,1.1397926639156701,1.1320008313499892,1.1378919449650287,4574
2022-04-13,1.144570277316227,1.145322675442664,1.140223686489248,1.144570277316227,1798
2022-04-20,1.1731937576914722,1.1772395621501959,1.1677418677290086,1.1731937576914722,8282
2022-04-27,1.2353424330428997,1.241001486792924,1.2316460563588032,1.2353424330428997,6873
2022-05-04,1.2269957685785973,1.2284645101242753,1.2210258110897838,1.2269957685785973,6778
2022-05-11,1.1826967312966434,1.1878364714783427,1.179689083993977,1.1826967312966434,3515
2022-05-18,1.156056369405794,1.1697202186751334,1.1553265063021747,1.156056369405794,4816
2022-05-25,1.1601960787444485,1.167961304743566,1.1526120522703818,1.1601960787444485,3397
2022-06-01,1.1780899084453216,1.1831532675206853,1.167806906896572,1.1780899084453216,5268
2022-06-08,1.1482485008982959,1.1510796386061923,1.1473615152987058,1.1482485008982959,9572
2022-06-15,1.1291127014816473,1.1310324826609126,1.1232621876915414,1.1291127014816473,1544
2022-06-22,1.1442975501748025,1.1611707578053772,1.1399793528547308,1.1442975501748025,9015
2022-06-29,1.1181837716925171,1.1196092088467708,1.116409490840696,1.1181837716925171,1456
2022-07-06,1.1414710894282636,1.1424710832743723,1.1412007279910616,1.1414710894282636,6152
2022-07-13,1.1415935982037533,1.145057481965159,1.1320447733626964,1.1415935982037533,2461
2022-07-20,1.0887114908169997,1.0909834510462872,1.0870381218236398,1.0887114908169997,8028
2022-07-27,1.1185945255650869,1.125633309082478,1.118413274026526,1.1185945255650869,8205
2022-08-03,1.0862748562210374,1.0918223711829829,1.0808736403217858,1.0862748562210374,4983
2022-08-10,1.0837784565634725,1.086675553992431,1.0828237028940018,1.0837784565634725,8938
2022-08-17,1.0800320773606051,1.085029518767224,1.079244537031197,1.0800320773606051,6041
2022-08-24,1.0788701240325902,1.0801357496496429,1.0715471984496616,1.0788701240325902,3114
2022-08-31,1.039252203832973,1.0468604509438506,1.0346832209859027,1.039252203832973,8062
2022-09-07,1.049987961242462,1.0564116242239143,1.045388125854649,1.049987961242462,4683
2022-09-14,1.0814771837917856,1.0881684893368595,1.0800600874185036,1.0814771837917856,2671
2022-09-21,1.106895443581673,1.1080647883631092,1.101660549587592,1.106895443581673,7010
2022-09-28,1.1022936326967547,1.1057346924351772,1.0924768348013063,1.1022936326967547,5637
2022-10-05,1.1253868856840168,1.1317885683516504,1.1238532944081019,1.1253868856840168,5717
2022-10-12,1.1304724235501489,1.1330571379863859,1.1195251959430725,1.1304724235501489,2284
2022-10-19,1.1234113268199672,1.128248106378351,1.1206164339173939,1.1234113268199672,8399
2022-10-26,1.118099509951677,1.1192024718792746,1.109425784524893,1.118099509951677,3544
2022-11-02,1.127921627978373,1.130165780608336,1.1213998959251648,1.127921627978373,5354
2022-11-09,1.1427455419154449,1.1448625243049815,1.1353463468959732,1.1427455419154449,5185
2022-11-16,1.205526940043989,1.2117389033432695,1.1991744667531017,1.205526940043989,3532
2022-11-23,1.1490929249209494,1.155847262140443,1.1466758100733485,1.1490929249209494,5995
2022-11-30,1.174154461652848,1.1813903253984812,1.1714618986485257,1.174154461652848,2050
2022-12-07,1.1976916055496405,1.2037312929439197,1.1919500010068569,1.1976916055496405,2329
2022-12-14,1.1937001011308834,1.1955028598473192,1.1921147659728228,1.1937001011308834,2573
2022-12-21,1.192777424462826,1.1972908267257134,1.1917163423344868,1.192777424462826,6955
2022-12-28,1.2419873195688138,1.2508760165322454,1.2353157797242194,1.2419873195688138,5635
2023-01-04,1.218922117802239,1.231186122568561,1.2185984525262685,1.218922117802239,2960
2023-01-11,1.26739743408029,1.2773047644772435,1.2633570500061468,1.26739743408029,4659
2023-01-18,1.3355849810375935,1.3397620766015843,1.3234239050209609,1.3355849810375935,1526
2023-01-25,1.4002506485092097,1.4106241492100626,1.3986328725809056,1.4002506485092097,9625
2023-02-01,1.4262949004864718,1.4350728506927288,1.4191234799161314,1.4262949004864718,1832
2023-02-08,1.456781981341388,1.4592755392854675,1.4551846028748898,1.456781981341388,6220
2023-02-15,1.4913108900662426,1.5101726925209544,1.4868637159279239,1.4913108900662426,1227
2023-02-22,1.4811058030724313,1.4927548462892468,1.4676237123384275,1.4811058030724313,9493
2023-03-01,1.4982663871924826,1.506736201958389,1.4968560590406437,1.4982663871924826,5355
2023-03-08,1.4549981789542108,1.4609661741765463,1.4535705278976792,1.4549981789542108,6558
2023-03-15,1.4455082665709653,1.4467859091414654,1.4424598336509427,1.4455082665709653,3793
2023-03-22,1.4424333124151145,1.4458911245003256,1.440603758291065,1.4424333124151145,2883
2023-03-29,1.4935478895845427,1.4992980195828307,1.4827798199829807,1.4935478895845427,5080
2023-04-05,1.564943389683087,1.5721945416463925,1.5641153878578347,1.564943389683087,7673
2023-04-12,1.5293383002113998,1.5307440260449638,1.5242365111072338,1.5293383002113998,5412
2023-04-19,1.462826691800527,1.4689197749802612,1.4566991724769578,1.462826691800527,8342
2023-04-26,1.46218908790682,1.4755868124665306,1.4562381182490893,1.46218908790682,6369
2023-05-03,1.4041846410584873,1.4101184302705132,1.4039420637810116,1.4041846410584873,4215
2023-05-10,1.4730570106158445,1.4800647057549237,1.4678759735175004,1.4730570106158445,1233
2023-05-17,1.5099135457263095,1.5121771944967175,1.5077753719593223,1.5099135457263095,1799
2023-05-24,1.5736396315948555,1.5852604443258882,1.5669031176316477,1.5736396315948555,3538
2023-05-31,1.5999601862081987,1.6042730605107953,1.5922591697467818,1.5999601862081987,3415
2023-06-07,1.6262857235382737,1.6321234297516802,1.6143241099557468,1.6262857235382737,2115
2023-06-14,1.589780197426666,1.5951962567118187,1.585941594927082,1.589780197426666,8022
2023-06-21,1.6437333664731055,1.6489711865156207,1.6395405522040487,1.6437333664731055,7645
2023-06-28,1.6861020500031467,1.6917317723987089,1.6812293961353144,1.6861020500031467,9498
2023-07-05,1.70662629866613,1.7300711187676672,1.701435161597053,1.70662629866613,9015
2023-07-12,1.6299916703730408,1.6473556984493496,1.6203400280367724,1.6299916703730408,2550
2023-07-19,1.6338083458674575,1.6361565166484335,1.633147328759464,1.6338083458674575,1234
2023-07-26,1.6263660822774815,1.6324696647780887,1.6259604653232178,1.6263660822774815,2690
2023-08-02,1.67371124619176,1.6798282948874572,1.6622879845402478,1.67371124619176,2494
2023-08-09,1.6812709278563722,1.6921644856217508,1.6788743244260544,1.6812709278563722,9655
2023-08-16,1.6974972874465843,1.6984837798736945,1.6954949491037288,1.6974972874465843,5253
2023-08-23,1.6738442222736836,1.681839343873389,1.6678024523829842,1.6738442222736836,1658
2023-08-30,1.721505380141052,1.7300833876193142,1.711322192205905,1.721505380141052,5190
2023-09-06,1.8317491462160762,1.8591442000206442,1.8315716383880465,1.8317491462160762,1755
2023-09-13,1.8214337571138695,1.8300757000324364,1.8188920933105919,1.8214337571138695,7553
2023-09-20,1.892707755425116,1.8984671678703549,1.8865502109180974,1.892707755425116,2145
2023-09-27,1.9340301326420422,1.951635640856284,1.932578479106316,1.9340301326420422,1296
2023-10-04,1.89851045352349,1.899514326914633,1.8979656250206058,1.89851045352349,7554
2023-10-11,1.8386595183477932,1.8453935362322467,1.825537875379597,1.8386595183477932,7204
2023-10-18,1.8304879826634843,1.8525607085270648,1.8282204435421663,1.8304879826634843,7922
2023-10-25,1.9743131593791992,1.976857580538535,1.9659650416855203,1.9743131593791992,5760
2023-11-01,1.9251551820528618,1.9433256404309904,1.91504211739085,1.9251551820528618,5019
2023-11-08,1.8831796235791247,1.884061292392441,1.878768311907094,1.8831796235791247,3722
2023-11-15,1.8470338659117105,1.8731893024279187,1.8457257172346144,1.8470338659117105,6353
2023-11-22,1.8342372893242829,1.8513850390592124,1.8101646027120037,1.8342372893242829,4954
2023-11-29,1.8676125908227648,1.873759355936584,1.8587525143962251,1.8676125908227648,9664
2023-12-06,1.7994921650190787,1.8081543135602705,1.798809514613797,1.7994921650190787,3970
2023-12-13,1.8491475595454483,1.8681007791079136,1.8365722845578614,1.8491475595454483,7651
2023-12-20,1.8470738801897024,1.8497387339862763,1.8407810820163297,1.8470738801897024,1594
2023-12-27,1.913228649786283,1.9170137881557825,1.9086925934377217,1.913228649786283,5228
2024-01-03,1.9859469818328341,2.003373002017616,1.9802924965280442,1.9859469818328341,4044
2024-01-10,1.8999112513342635,1.9154131677499975,1.8941755093196389,1.8999112513342635,8507
2024-01-17,1.888649198995736,1.8999861147714643,1.883960327673266,1.888649198995736,5414
2024-01-24,1.9024739023944004,1.9140692029712179,1.900971192362865,1.9024739023944004,6897
2024-01-31,1.8388813452733905,1.8468242365770309,1.8235843089306532,1.8388813452733905,6938
2024-02-07,1.8921075179440139,1.900201534416277,1.8898506598366236,1.8921075179440139,8933
2024-02-14,1.9546920583773364,1.959096012940337,1.9501985671609026,1.9546920583773364,5349
2024-02-21,1.8443683091584433,1.8466873589330413,1.842472041674744,1.8443683091584433,7890
2024-02-28,1.9307451305122731,1.9354871145525958,1.9270219527411114,1.9307451305122731,3865
2024-03-06,1.9245884309159071,1.9285482056430352,1.911219289599656,1.9245884309159071,5262
2024-03-13,1.9474368327967457,1.9567022481540217,1.9462358089295946,1.9474368327967457,5419
2024-03-20,1.9486962778404697,1.9545698496811272,1.9345413812234722,1.9486962778404697,4378
2024-03-27,1.9538800108033958,1.9621056863632271,1.9404131895504126,1.9538800108033958,9533
2024-04-03,1.9349881707376884,1.9360466912315648,1.9335639683730546,1.9349881707376884,6692
2024-04-10,1.930539004451134,1.941681715232664,1.9102745586876353,1.930539004451134,7334
2024-04-17,1.957803691012732,1.9637578242083586,1.9273313556057579,1.957803691012732,4631
2024-04-24,1.849073326471937,1.858090447731674,1.8422980529316395,1.849073326471937,6712
2024-05-01,1.778159807719984,1.7899896817975995,1.771637981524899,1.778159807719984,5377
2024-05-08,1.7907847057534658,1.8112144418171063,1.7893939375885286,1.7907847057534658,1562
2024-05-15,1.7247936290851507,1.7285650040797491,1.71414723693561,1.7247936290851507,2291
2024-05-22,1.786084599840245,1.7929847755208417,1.7795564550303695,1.786084599840245,8972
2024-05-29,1.8761330632180855,1.8904220549249109,1.872538690670185,1.8761330632180855,4850
2024-06-05,1.8915515140205477,1.9014834905501932,1.8719315250301485,1.8915515140205477,2369
2024-06-12,1.851666335433727,1.863235721729024,1.8491544113777871,1.851666335433727,8991
2024-06-19,1.886458220535965,1.8985358502257084,1.8835795905041,1.886458220535965,5846
2024-06-26,1.9732426041421935,2.00154287971866,1.9573818941237822,1.9732426041421935,1270
2024-07-03,2.0453017181167734,2.0476435516914715,2.043247774046649,2.0453017181167734,5858
2024-07-10,1.9759088415666402,1.9773718975362495,1.974565968795876,1.9759088415666402,5861
2024-07-17,2.000908592580209,2.009958845959692,2.0000630238577557,2.000908592580209,7929
2024-07-24,2.0725825915658835,2.0792821063734834,2.0689978596685368,2.0725825915658835,6828
2024-07-31,2.1009694466806845,2.1132622053535206,2.098360828994342,2.1009694466806845,9150
2024-08-07,2.1958094875026513,2.2054321356115043,2.194919278417789,2.1958094875026513,2151
2024-08-14,2.1725788440055807,2.1879881999557176,2.1544012684669176,2.1725788440055807,3507
2024-08-21,2.226581709603347,2.2371079512292704,2.2258064867358742,2.226581709603347,1713
2024-08-28,2.2076245515184967,2.2197755532484704,2.2028118662485707,2.2076245515184967,1784
2024-09-04,2.260622694987786,2.2657031496285547,2.252383389948999,2.260622694987786,8910
2024-09-11,2.2140661897543317,2.2264855275002824,2.204014746453468,2.2140661897543317,7398
2024-09-18,2.4117516121236346,2.417481545016831,2.401474841340433,2.4117516121236346,2787
2024-09-25,2.3989331911891543,2.4180027786561737,2.396724423642849,2.3989331911891543,7333
2024-10-02,2.3646402484298883,2.3858789839428667,2.3531289166410687,2.3646402484298883,8887
2024-10-09,2.4598559727266527,2.4633536991210847,2.4547563604375284,2.4598559727266527,2878
2024-10-16,2.5474260443933887,2.5484087967331845,2.547226099522077,2.5474260443933887,5477
2024-10-23,2.4585382885442044,2.472715847907705,2.45400302985914,2.4585382885442044,6373
2024-10-30,2.3623427637186474,2.36444229710511,2.355358677008032,2.3623427637186474,9775
2024-11-06,2.3888113798829136,2.4089091510678093,2.3848605857039162,2.3888113798829136,1416
2024-11-13,2.3731721483875137,2.387299032214504,2.367168423930196,2.3731721483875137,1255
2024-11-20,2.328220800232172,2.3382511959686094,2.3240254232394353,2.328220800232172,9762
2024-11-27,2.3237739768382926,2.339877590402085,2.323617698801886,2.3237739768382926,3260
2024-12-04,2.2609114698402855,2.263121304285351,2.254126327947295,2.2609114698402855,6696
2024-12-11,2.2606911757667665,2.2838277922861354,2.2373130739591502,2.2606911757667665,3470
2024-12-18,2.240533534855373,2.2499520038609755,2.232121756642079,2.240533534855373,2950
2024-12-25,2.1878014590255486,2.1923762148400714,2.183164528884766,2.1878014590255486,4206
2025-01-01,2.156052747477241,2.161082228980114,2.151606114942952,2.156052747477241,8843
2025-01-08,2.1341391900552815,2.147758246424157,2.1296845470119434,2.1341391900552815,4628
2025-01-15,2.1965030043615856,2.2041402724845365,2.182327230579136,2.1965030043615856,2414
2025-01-22,2.262972232597034,2.277173915071665,2.248684167904191,2.262972232597034,3347
2025-01-29,2.27954142322242,2.2797559172395667,2.261090955822383,2.27954142322242,4807
2025-02-05,2.2959250193012317,2.3112701261964905,2.2906824121519778,2.2959250193012317,1634
2025-02-12,2.3183092404107537,2.3189149971178047,2.310237781783403,2.3183092404107537,2973
2025-02-19,2.4484457301701803,2.465417736481441,2.4351982638086174,2.4484457301701803,4822
2025-02-26,2.5217430114207766,2.541036806664993,2.5115917956893155,2.5217430114207766,7319
2025-03-05,2.4443501844590614,2.4508926919846057,2.437746919780738,2.4443501844590614,2480
2025-03-12,2.47037051478966,2.4849536172830406,2.4639752511325073,2.47037051478966,2758
2025-03-19,2.5541811741830753,2.5549602501653923,2.5389415116516525,2.5541811741830753,9422
2025-03-26,2.5396334210550955,2.54515420398721,2.5262516418334884,2.5396334210550955,2041
2025-04-02,2.5756644256526515,2.6077735704298615,2.5473161031188134,2.5756644256526515,4676
2025-04-09,2.5879879529618375,2.611689810908954,2.581005675067879,2.5879879529618375,1076
2025-04-16,2.6591178415022694,2.6803168925580088,2.6576007949336615,2.6591178415022694,6988
2025-04-23,2.6414105746127268,2.653025081972501,2.63495382978961,2.6414105746127268,8143
2025-04-30,2.69645036174584,2.696933371219154,2.6864778708279355,2.69645036174584,5075
2025-05-07,2.761177069504795,2.7700203318266037,2.748630699622313,2.761177069504795,2658
2025-05-14,2.662515688276091,2.6784187909171435,2.6335213219984537,2.662515688276091,1562
2025-05-21,2.7343444004489914,2.7384114943999545,2.7310682796355397,2.7343444004489914,7200
2025-05-28,2.7571068511697296,2.765905919561205,2.7558510771402,2.7571068511697296,2478
2025-06-04,2.8066403815822083,2.8076402998414034,2.7992514561062767,2.8066403815822083,5650
2025-06-11,2.8359725517019903,2.8445389030059043,2.8079536632936746,2.8359725517019903,7852
2025-06-18,2.944182157634028,2.94913051764663,2.9415677828388485,2.944182157634028,6340
2025-06-25,2.838504286034256,2.8497291424576825,2.8297444879967406,2.838504286034256,8631
2025-07-02,2.7284604407141586,2.7309036854309796,2.7237971578445848,2.7284604407141586,1051
2025-07-09,2.7182759123210194,2.7304354018210586,2.715260144605618,2.7182759123210194,7875
2025-07-16,2.7542379211421752,2.765727541994054,2.7307636602249814,2.7542379211421752,8874
2025-07-23,2.621508138234505,2.6312625827142484,2.6188412630487226,2.621508138234505,1255
2025-07-30,2.6527046812473367,2.6592957507937975,2.6488113393479886,2.6527046812473367,7158
2025-08-06,2.5220643024527987,2.5247470194248107,2.515756647159485,2.5220643024527987,6790
