EUR,13/01/2006,EUR,3,4,11,35,59,151,249,339,430,522,613,703,794,886,977,1067,1158,1466,1830,2195,2561,2926,3293,3657,4022,4387,4752,5117,5484,5848,6213,6578,6944,7311,7675,8039,8405,8770,9135,9502,9866,10231,10596,10961,11329,11693,12057,12422,12788,13153,13520,13884,14249,14614,14979,15344,15711,16075,16440,16805,17171,17538,17902,18266,0.0219994,0.021999731,0.023029705,0.023775543,0.02425047,0.025851108,0.026811457,0.027516862,0.028079256,0.028501095,0.028837063,0.029122731,0.029386119,0.029602484,0.029790399,0.029961882,0.029700807,0.030765713,0.031246278,0.031721603,0.032201011,0.032700992,0.033196504,0.033676965,0.03413335,0.034570946,0.034967769,0.035310027,0.035614627,0.035894121,0.036139933,0.036350877,0.036506364,0.03664351,0.036756357,0.036843458,0.036899242,0.036947265,0.036998199,0.037019237,0.037022671,0.036998029,0.036975083,0.036953666,0.036917557,0.036886291,0.036856053,0.036826636,0.03679516,0.03676737,0.036740048,0.036713552,0.036684979,0.036659397,0.036614173,0.036569142,0.036521782,0.036477106,0.036432318,0.036387473,0.036340416,0.036295106,0.036250004,0.036204656,,,,
EUR,14/01/2006,EUR,2,3,10,34,58,150,248,338,429,521,612,702,793,885,976,1066,1157,1465,1829,2194,2560,2925,3292,3656,4021,4386,4751,5116,5483,5847,6212,6577,6943,7310,7674,8038,8404,8769,9134,9501,9865,10230,10595,10960,11328,11692,12056,12421,12787,13152,13519,13883,14248,14613,14978,15343,15710,16074,16439,16804,17170,17537,17901,18265,0.023419331,0.023419581,0.023700537,0.023953054,0.024366927,0.025968574,0.02690789,0.027630251,0.028201921,0.028620676,0.028939253,0.029205731,0.02944261,0.029637662,0.029817926,0.029974418,0.029720052,0.030782975,0.031272622,0.031747014,0.032236473,0.032735875,0.033253253,0.033744558,0.034200368,0.034649421,0.035045745,0.035387557,0.035691759,0.035970923,0.036216429,0.036413462,0.036582766,0.036719631,0.036832214,0.036933963,0.03700452,0.037067483,0.037101714,0.037089679,0.037076437,0.037068875,0.037063116,0.037059011,0.037024082,0.036994028,0.036965062,0.036936963,0.036906844,0.036880459,0.036854605,0.036829588,0.036802541,0.036778541,0.03673264,0.036686957,0.036638956,0.036593684,0.0365483,0.036502888,0.036455262,0.03640941,0.036363778,0.036317911,,,,
EUR,16/01/2006,EUR,1,2,9,35,56,148,246,336,427,519,610,700,791,883,974,1064,1155,1463,1828,2193,2559,2926,3290,3654,4020,4385,4750,5117,5481,5846,6211,6576,6944,7308,7672,8037,8403,8768,9135,9499,9864,10229,10594,10959,11326,11690,12055,12420,12786,13153,13517,13881,14247,14612,14977,15344,15708,16073,16438,16803,17171,17535,17899,18264,0.023420082,0.023420082,0.023574221,0.023969787,0.024258198,0.025886478,0.026826487,0.027520729,0.028075528,0.028500466,0.028845762,0.02913145,0.029389047,0.029605842,0.029798772,0.02997428,0.029711549,0.030851384,0.031349615,0.031843884,0.032343025,0.032863324,0.033380268,0.033870934,0.034337761,0.034774447,0.035170501,0.035524302,0.035841332,0.036119919,0.036365049,0.036575362,0.036743898,0.036581432,0.03700332,0.037104089,0.037173794,0.037220363,0.037253833,0.037274064,0.037276304,0.037267528,0.037243267,0.037202887,0.037165904,0.037133744,0.037102562,0.037072345,0.037040089,0.037011395,0.036983648,0.036956493,0.036927184,0.036900997,0.036855067,0.036809073,0.036761417,0.036715967,0.036670527,0.036625048,0.03657708,0.036531561,0.036485837,0.036439756,,,,
EUR,17/01/2006,EUR,1,2,9,34,55,147,245,335,426,518,609,699,790,882,973,1063,1154,1463,1828,2193,2561,2925,3289,3654,4020,4385,4752,5116,5481,5846,6211,6576,6943,7307,7672,8037,8403,8770,9134,9498,9864,10229,10594,10961,11325,11690,12055,12420,12788,13152,13516,13881,14247,14612,14979,15343,15708,16073,16438,16803,17170,17534,17899,18264,0.022355565,0.022355565,0.023337662,0.023716481,0.024242631,0.025860217,0.02673832,0.027390721,0.027910103,0.028320566,0.028655751,0.028933942,0.029185645,0.029397671,0.029586755,0.029759091,0.02950913,0.030696308,0.031204803,0.031719945,0.032240056,0.032771092,0.033298595,0.033811338,0.034277443,0.034725405,0.035132724,0.035486229,0.035802459,0.036080463,0.036325063,0.036534898,0.036703127,0.03661139,0.036973725,0.037074078,0.037143405,0.037189415,0.037222882,0.037226508,0.037211974,0.037203409,0.037196714,0.037191593,0.037154352,0.037121534,0.037089839,0.037059129,0.037026231,0.036997388,0.036969223,0.036941595,0.036911915,0.03688538,0.036841105,0.036797453,0.036751634,0.036708185,0.036664787,0.036621382,0.036575663,0.036532268,0.036488601,0.036444731,,,,
EUR,18/01/2006,EUR,1,2,9,33,54,146,244,334,425,517,608,698,789,881,972,1062,1153,1463,1828,2193,2560,2924,3289,3654,4020,4387,4751,5115,5481,5846,6211,6578,6942,7307,7672,8037,8405,8769,9133,9498,9864,10229,10596,10960,11325,11690,12055,12420,12787,13151,13516,13881,14247,14614,14978,15342,15708,16073,16438,16805,17169,17534,17899,18264,0.023521464,0.023521464,0.023675573,0.024260541,0.024260547,0.025909652,0.026810672,0.027458882,0.027986439,0.028402018,0.028740613,0.029021228,0.029286389,0.02949864,0.029692643,0.029873259,0.029618046,0.030805173,0.031333986,0.031827666,0.032369228,0.032867213,0.033394803,0.033896355,0.034351104,0.034787328,0.035183381,0.035537404,0.035853971,0.036145472,0.036403692,0.036613357,0.036768075,0.036576804,0.037027919,0.03711355,0.037183054,0.037261019,0.037294378,0.037281475,0.037267051,0.0372586,0.03725185,0.037247063,0.037209783,0.037177042,0.03714542,0.037114778,0.037082032,0.037053233,0.037025035,0.036997449,0.036967825,0.036941159,0.036892793,0.036844627,0.036794108,0.036746061,0.036698021,0.036649634,0.036599588,0.036551279,0.036502768,0.036454005,,,,
EUR,19/01/2006,EUR,1,4,11,35,53,145,243,333,424,516,607,697,788,880,971,1061,1152,1467,1831,2195,2561,2926,3291,3658,4022,4387,4752,5117,5485,5849,6213,6578,6944,7309,7676,8040,8405,8770,9135,9500,9867,10231,10596,10961,11327,11694,12058,12422,12788,13153,13518,13885,14249,14614,14979,15344,15712,16076,16440,16805,17171,17536,17903,18267,0.023420082,0.023418955,0.023610277,0.02393774,0.024308392,0.0260663,0.027102274,0.027864294,0.028489654,0.028968786,0.029351058,0.029676738,0.029965275,0.030206686,0.030419281,0.030610883,0.030313093,0.031533913,0.032085019,0.032579801,0.033079206,0.033567539,0.034074312,0.034554527,0.03501128,0.035437572,0.035823008,0.036178683,0.036483781,0.036764107,0.037010812,0.037222404,0.037392208,0.03627973,0.037687745,0.037772941,0.037842169,0.037888084,0.037921077,0.037924021,0.037925465,0.037916144,0.037891124,0.03786777,0.037827931,0.037792591,0.03775869,0.03772578,0.037690696,0.037659418,0.037628829,0.037598649,0.037566727,0.037537784,0.037484257,0.037430876,0.037374893,0.037321837,0.037268727,0.037215341,0.037159634,0.037105898,0.037051576,0.036997397,,,,
EUR,20/01/2006,EUR,3,4,11,35,52,144,242,332,423,515,606,696,787,879,970,1060,1151,1466,1830,2195,2561,2926,3293,3657,4022,4387,4752,5117,5484,5848,6213,6578,6944,7311,7675,8039,8405,8770,9135,9502,9866,10231,10596,10961,11329,11693,12057,12422,12788,13153,13520,13884,14249,14614,14979,15344,15711,16075,16440,16805,17171,17538,17902,18266,0.023621318,0.0236217,0.023684003,0.023960911,0.024304718,0.026077181,0.027132432,0.027943536,0.028596616,0.029093511,0.029495499,0.029828881,0.03013508,0.030385308,0.030604941,0.030802299,0.030489116,0.031821615,0.032392318,0.032896693,0.033406145,0.033905017,0.0344113,0.034880343,0.035337003,0.03576349,0.036149155,0.036492559,0.036810947,0.037104618,0.037351249,0.037549136,0.037704992,0.036140256,0.038018885,0.038103531,0.038172089,0.038217457,0.038249909,0.038235493,0.038219986,0.038210456,0.038202884,0.03819712,0.038156257,0.038120521,0.038085934,0.03805226,0.038016521,0.037984642,0.03795328,0.03792283,0.037890254,0.037860787,0.037806537,0.037752448,0.037695899,0.037642137,0.037588179,0.0375341,0.037477668,0.037422919,0.037368383,0.037313494,,,,
EUR,21/01/2006,EUR,2,3,10,34,51,143,241,331,422,514,605,695,786,878,969,1059,1150,1465,1829,2194,2560,2925,3292,3656,4021,4386,4751,5116,5483,5847,6212,6577,6943,7310,7674,8038,8404,8769,9134,9501,9865,10230,10595,10960,11328,11692,12056,12421,12787,13152,13519,13883,14248,14613,14978,15343,15710,16074,16439,16804,17170,17537,17901,18265,0.022354881,0.022355109,0.023239316,0.023674619,0.024105557,0.025856577,0.026750644,0.027407531,0.027928211,0.028338628,0.028673312,0.02895083,0.029201859,0.029413152,0.029601564,0.029773292,0.029521339,0.030689578,0.031199212,0.031715038,0.032235788,0.032767022,0.033294493,0.03380766,0.034274115,0.034722247,0.03512996,0.035483416,0.035799497,0.036077781,0.036322495,0.036532438,0.036700894,0.036608952,0.036971519,0.037072084,0.037141489,0.037187783,0.037221198,0.037224599,0.037210322,0.037201816,0.037195177,0.03719026,0.037152644,0.037119995,0.037088453,0.037057794,0.037025129,0.036996229,0.036967848,0.036940349,0.0369108,0.0368843,0.03684031,0.036796557,0.036750509,0.036707216,0.036663842,0.036620461,0.036574888,0.036531142,0.036487614,0.036443893,,,,
EUR,23/01/2006,EUR,1,2,9,35,49,141,239,329,420,512,603,693,784,876,967,1057,1148,1463,1828,2193,2559,2926,3290,3654,4020,4385,4750,5117,5481,5846,6211,6576,6944,7308,7672,8037,8403,8768,9135,9499,9864,10229,10594,10959,11326,11690,12055,12420,12786,13153,13517,13881,14247,14612,14977,15344,15708,16073,16438,16803,17171,17535,17899,18264,0.023470773,0.023470773,0.02374313,0.02392499,0.024042695,0.02595813,0.027053081,0.027879418,0.028551055,0.029068085,0.029491139,0.029839563,0.03015153,0.030416729,0.030657831,0.030876959,0.030549056,0.03190312,0.032502771,0.033016032,0.033513427,0.034044237,0.034550011,0.035029764,0.035497293,0.035935123,0.036320122,0.036675246,0.036980596,0.037260566,0.037506981,0.037718428,0.037887712,0.037751276,0.038147735,0.038249028,0.038318877,0.038365433,0.038398763,0.038385615,0.038370873,0.038362167,0.038355369,0.038350331,0.038310182,0.038275019,0.038240855,0.038207682,0.038172399,0.038140767,0.0381101,0.038080031,0.038047714,0.038018585,0.037962265,0.037905744,0.03784753,0.037791438,0.037735253,0.037678918,0.037619845,0.037563231,0.037506304,0.037448832,,,,
EUR,24/01/2006,EUR,1,2,9,34,48,140,238,328,419,511,602,692,783,875,966,1056,1147,1463,1828,2193,2561,2925,3289,3654,4020,4385,4752,5116,5481,5846,6211,6576,6943,7307,7672,8037,8403,8770,9134,9498,9864,10229,10594,10961,11325,11690,12055,12420,12788,13152,13516,13881,14247,14612,14979,15343,15708,16073,16438,16803,17170,17534,17899,18264,0.023420082,0.023420082,0.023731866,0.02396955,0.024406393,0.026096508,0.027123115,0.027919119,0.028572811,0.029086937,0.029507848,0.029861218,0.030182756,0.03045026,0.030688399,0.030905133,0.030574709,0.03192178,0.032531937,0.033055761,0.033563628,0.034083689,0.034600637,0.035080139,0.035524165,0.035950216,0.036347533,0.036703261,0.037021418,0.03731452,0.037574236,0.037785357,0.037954452,0.037731222,0.038216929,0.038302696,0.038372377,0.03841855,0.038452065,0.038438727,0.038423719,0.038414856,0.03840792,0.038402593,0.038362628,0.038327202,0.038292889,0.038259582,0.038223955,0.038192495,0.038161704,0.038131425,0.038098984,0.038069748,0.038012964,0.037956802,0.037898297,0.037842077,0.037785765,0.037729302,0.037670263,0.037613537,0.037556312,0.037498714,,,,
EUR,25/01/2006,EUR,1,2,9,33,47,139,237,327,418,510,601,691,782,874,965,1055,1146,1463,1828,2193,2560,2924,3289,3654,4020,4387,4751,5115,5481,5846,6211,6578,6942,7307,7672,8037,8405,8769,9133,9498,9864,10229,10596,10960,11325,11690,12055,12420,12787,13151,13516,13881,14247,14614,14978,15342,15708,16073,16438,16805,17169,17534,17899,18264,0.023572155,0.023572155,0.023647427,0.023883416,0.024268168,0.026061929,0.027145364,0.027951226,0.028599492,0.029118886,0.029543265,0.029905702,0.030234177,0.030507159,0.030749655,0.030965606,0.030630092,0.032062035,0.032723254,0.033224985,0.033786288,0.034327523,0.034843593,0.035345532,0.03578891,0.036238301,0.036635547,0.036990807,0.037308408,0.037601247,0.037847227,0.038057997,0.038227398,0.037615344,0.038533725,0.038633528,0.038701628,0.038762805,0.038778549,0.038780406,0.038763859,0.03875362,0.038745227,0.038738973,0.03869571,0.038657178,0.038619822,0.038583505,0.038544985,0.038510596,0.038476797,0.038443615,0.03840828,0.038375963,0.038321176,0.038266546,0.038209407,0.038154774,0.038100071,0.038044924,0.037988011,0.037932797,0.037877289,0.037821418,,,,
EUR,26/01/2006,EUR,1,4,11,33,46,138,236,326,417,509,600,690,781,873,964,1054,1145,1464,1831,2195,2561,2926,3291,3655,4022,4387,4752,5117,5482,5849,6213,6578,6944,7309,7673,8040,8405,8770,9135,9500,9867,10231,10596,10961,11327,11691,12058,12422,12788,13153,13518,13882,14249,14614,14979,15344,15709,16076,16440,16805,17171,17536,17900,18267,0.023572155,0.023571014,0.023730062,0.023953501,0.024282665,0.026046193,0.027120733,0.027950087,0.02863309,0.029165611,0.029614265,0.029994166,0.030336188,0.030619926,0.030875798,0.031106974,0.030755929,0.03226817,0.032971493,0.033552302,0.034143766,0.034716062,0.035264267,0.035787865,0.036264888,0.036737332,0.037170073,0.037561613,0.037903543,0.03820766,0.038471772,0.038694762,0.038875985,0.037398174,0.039211937,0.039308215,0.039378057,0.039435995,0.039481293,0.039513209,0.039505747,0.039495465,0.039483504,0.039473681,0.039432118,0.03939586,0.039360658,0.039330146,0.039294425,0.039262886,0.03923226,0.039202546,0.039170632,0.039142273,0.039083686,0.039025369,0.038964924,0.03890663,0.038851067,0.03879303,0.038732619,0.038674309,0.038615951,0.038556897,,,,
EUR,27/01/2006,EUR,3,4,11,32,45,137,235,325,416,508,599,689,780,872,963,1053,1144,1463,1830,2195,2561,2926,3290,3654,4022,4387,4752,5117,5481,5848,6213,6578,6944,7308,7672,8039,8405,8770,9135,9499,9866,10231,10596,10961,11326,11690,12057,12422,12788,13153,13517,13881,14249,14614,14979,15344,15708,16075,16440,16805,17171,17535,17899,18266,0.023418579,0.023418955,0.023610277,0.023933535,0.024256405,0.026118064,0.027247849,0.02811423,0.028850994,0.029445283,0.029943845,0.030366631,0.030741889,0.031062704,0.031338607,0.031586282,0.031204815,0.032769082,0.033478279,0.034072486,0.034674243,0.035323601,0.035859482,0.036370526,0.036846697,0.037306873,0.037764491,0.038130578,0.038505736,0.038782768,0.03906796,0.039192842,0.039446822,0.037157704,0.039730436,0.039919127,0.03999828,0.040054492,0.03999843,0.040136506,0.040022397,0.040114668,0.040100796,0.040089199,0.04004913,0.040010884,0.039973807,0.039938334,0.039900961,0.0398679,0.039838763,0.039807589,0.039774131,0.039744443,0.039681667,0.03961918,0.039557082,0.039494545,0.039432404,0.039370209,0.039305596,0.039245329,0.039182723,0.039119373,,,,
EUR,28/01/2006,EUR,2,3,10,31,44,136,234,324,415,507,598,688,779,871,962,1052,1143,1462,1829,2194,2560,2925,3289,3653,4021,4386,4751,5116,5480,5847,6212,6577,6943,7307,7671,8038,8404,8769,9134,9498,9865,10230,10595,10960,11325,11689,12056,12421,12787,13152,13516,13880,14248,14613,14978,15343,15707,16074,16439,16804,17170,17534,17898,18265,0.023419331,0.023419581,0.023700537,0.023950195,0.024315078,0.026116674,0.027152901,0.027950425,0.028603553,0.029116157,0.029535439,0.029887257,0.030207404,0.030473533,0.030710462,0.030926134,0.030592881,0.03193673,0.032543654,0.033065545,0.03357222,0.03409107,0.034617605,0.035095682,0.035538152,0.035963188,0.036359901,0.036714682,0.037038919,0.037330775,0.037589682,0.037800067,0.037968618,0.037749665,0.038234911,0.038319669,0.038388681,0.038434447,0.038467246,0.038457283,0.0384377,0.03842835,0.038420961,0.038415371,0.038378153,0.038342347,0.038307367,0.038273628,0.038237823,0.038205877,0.038177462,0.038146871,0.038113877,0.038084288,0.038027448,0.03797076,0.037914314,0.03785737,0.037800703,0.037743898,0.0376847,0.037629616,0.037572221,0.037514095,,,,
